To Date,Battery (%),R. Humidity (%),Light (Lux),PM₂.₅ (µg/m³ ),PM₁₀ (µg/m³ ),PM₁ (µg/m³ ),PM₁₀₀ (µg/m³ ),Temperature (°C),UV ( Index),Wind Direction (degree),Wind Speed (m/s)
7/7/2022 18:00:00,100.00,72.01,"28,130.98",22.80,54.88,10.37,83.02,17.24,0.15,195.45,3.79
7/7/2022 19:00:00,100.00,67.98,"21,285.53",29.13,79.36,12.33,125.23,18.43,0.29,190.88,1.64
7/7/2022 20:00:00,100.00,78.61,"9,932.61",25.77,48.75,14.20,68.74,16.67,0.46,231.55,2.91
7/7/2022 21:00:00,92.83,84.56,"1,556.77",22.36,36.26,13.00,48.04,14.88,0.21,276.59,2.32
7/7/2022 22:00:00,83.67,85.50,92.95,12.95,17.29,9.13,21.55,14.00,0.02,290.70,2.40
7/7/2022 23:00:00,79.50,87.33,4.00,14.35,17.47,10.49,20.50,13.65,0.02,247.10,2.89
8/7/2022 0:00:00,76.00,93.85,4.00,24.83,27.52,20.55,29.86,13.01,0.02,229.17,5.02
8/7/2022 1:00:00,70.17,93.29,4.00,22.71,26.35,18.80,29.44,13.30,0.02,229.60,1.63
8/7/2022 2:00:00,61.83,92.81,4.00,19.71,22.08,16.07,24.27,13.37,0.02,287.68,1.13
8/7/2022 3:00:00,52.17,92.53,4.00,18.50,21.46,15.22,24.09,13.36,0.02,279.34,1.26
8/7/2022 4:00:00,43.50,92.71,4.00,16.03,18.06,12.86,20.02,13.02,0.02,252.84,3.06
8/7/2022 5:00:00,33.83,93.08,4.00,14.34,16.45,11.68,18.27,12.71,0.02,260.77,2.61
8/7/2022 6:00:00,24.50,93.39,4.00,14.41,16.53,10.61,18.60,12.69,0.02,285.06,1.40
8/7/2022 7:00:00,21.83,94.30,1.33,8.38,9.10,6.48,10.27,12.22,0.02,260.91,2.15
8/7/2022 8:00:00,20.33,95.69,2.67,7.93,8.96,6.33,10.33,12.10,0.02,222.64,1.69
8/7/2022 9:00:00,18.83,95.71,33.60,11.98,13.69,9.02,15.59,11.99,0.02,273.72,1.83
8/7/2022 10:00:00,12.83,95.86,"1,051.85",14.58,16.67,11.36,18.83,11.89,0.08,66.51,0.49
8/7/2022 11:00:00,1.80,95.91,"2,283.68",25.07,53.42,18.19,92.42,12.06,0.17,43.84,3.60
8/7/2022 12:00:00,0.00,92.95,"7,329.19",21.83,25.38,14.80,28.21,11.52,0.47,117.70,5.23
8/7/2022 13:00:00,1.67,92.21,"15,390.04",23.58,27.23,16.36,30.01,11.81,0.42,133.08,4.78
8/7/2022 14:00:00,65.83,87.19,"28,690.27",19.52,23.19,12.14,25.81,13.12,0.11,194.59,3.70
8/7/2022 15:00:00,98.33,79.26,"28,367.22",21.50,26.02,12.58,28.84,15.47,0.14,216.73,1.37
8/7/2022 16:00:00,97.00,81.67,"18,047.66",30.26,36.80,21.91,42.01,16.20,0.30,216.97,0.63
8/7/2022 17:00:00,100.00,80.32,"24,383.82",25.19,31.59,17.43,36.48,16.36,0.28,240.45,1.40
8/7/2022 18:00:00,100.00,80.82,"53,030.99",15.43,22.71,8.56,29.19,15.88,0.11,247.28,4.51
8/7/2022 19:00:00,100.00,76.73,"50,233.90",14.94,24.02,8.19,31.96,16.95,0.12,252.24,4.00
8/7/2022 20:00:00,100.00,76.06,"26,291.41",15.65,28.53,8.18,39.82,17.23,0.12,256.93,3.65
8/7/2022 21:00:00,99.33,81.13,"7,456.25",18.40,39.27,9.32,59.21,16.21,0.34,264.75,2.60
8/7/2022 22:00:00,81.50,86.89,293.39,19.08,34.06,11.50,49.82,14.86,0.11,265.30,1.52
8/7/2022 23:00:00,69.00,87.74,4.00,20.99,31.95,14.26,44.09,14.41,0.02,247.76,0.98
9/7/2022 0:00:00,57.33,91.03,4.00,26.87,30.55,20.74,33.88,13.80,0.02,247.13,1.38
9/7/2022 1:00:00,46.50,91.21,4.00,18.44,24.34,12.33,29.73,13.49,0.02,248.10,2.03
9/7/2022 2:00:00,36.83,90.51,4.00,15.86,19.39,10.46,22.19,13.52,0.02,266.61,1.78
9/7/2022 3:00:00,26.00,91.35,4.00,16.86,20.14,10.57,22.95,13.34,0.02,264.80,2.34
9/7/2022 4:00:00,22.33,93.05,4.00,19.23,22.87,13.14,25.73,13.12,0.02,261.67,2.39
9/7/2022 5:00:00,20.83,94.34,4.00,23.33,61.10,10.08,87.49,12.55,0.02,247.99,4.81
9/7/2022 6:00:00,19.17,97.11,2.67,39.76,197.23,12.33,61.50,11.67,0.02,252.17,4.69
9/7/2022 7:00:00,14.00,96.31,0.67,17.61,20.45,12.67,22.41,11.67,0.02,248.75,4.40
9/7/2022 8:00:00,2.33,96.16,4.00,18.14,20.80,13.97,23.22,11.93,0.02,255.34,3.65
9/7/2022 11:00:00,0.00,93.96,"4,896.58",12.25,13.83,9.24,15.57,12.25,0.33,261.89,4.49
9/7/2022 12:00:00,0.00,96.10,"8,348.53",11.04,12.03,8.81,13.15,12.12,0.53,257.72,3.35
9/7/2022 13:00:00,4.17,94.23,"14,192.14",11.71,12.89,9.57,14.19,12.33,0.64,258.96,4.67
9/7/2022 14:00:00,27.50,90.85,"15,962.66",12.34,13.48,10.17,14.81,12.86,0.60,257.15,5.50
9/7/2022 15:00:00,78.17,87.25,"19,747.23",10.42,11.55,8.41,12.96,13.42,0.32,257.68,4.80
9/7/2022 16:00:00,96.67,82.44,"26,469.95",13.04,14.35,10.66,16.14,14.60,0.19,260.12,3.70
9/7/2022 17:00:00,100.00,83.20,"20,708.96",17.54,19.60,15.02,21.78,14.92,0.32,294.39,2.33
9/7/2022 18:00:00,85.67,90.88,"9,163.88",24.05,25.64,21.73,27.06,13.56,0.53,296.08,3.42
9/7/2022 19:00:00,91.50,93.23,"9,795.03",30.00,31.41,27.86,33.05,12.53,0.60,259.74,1.13
9/7/2022 20:00:00,79.83,89.94,"7,494.11",20.07,21.34,18.43,22.52,12.77,0.46,307.11,3.79
9/7/2022 21:00:00,47.67,91.72,"2,137.64",21.20,22.32,19.55,23.66,12.89,0.33,285.70,2.39
9/7/2022 22:00:00,29.17,92.70,174.51,14.98,15.94,13.64,16.75,12.62,0.02,251.34,2.04
9/7/2022 23:00:00,22.83,92.24,4.00,13.48,14.26,12.17,14.92,12.39,0.02,218.31,2.13
10/7/2022 0:00:00,21.33,92.82,4.00,23.47,39.64,15.20,53.85,12.27,0.02,190.53,1.99
10/7/2022 1:00:00,19.50,92.13,4.00,30.85,47.74,23.38,65.30,12.53,0.02,144.13,0.35
10/7/2022 2:00:00,14.00,92.75,4.00,24.99,27.97,22.36,31.21,12.42,0.02,253.17,0.26
10/7/2022 3:00:00,2.20,90.64,4.00,16.13,17.14,14.55,18.21,12.45,0.02,231.84,1.17
10/7/2022 11:00:00,0.00,98.69,"3,988.27",34.62,36.10,32.81,37.59,11.52,0.35,238.50,4.29
10/7/2022 12:00:00,0.00,98.84,"8,944.82",35.67,36.75,33.21,38.09,11.51,0.59,240.75,3.93
10/7/2022 13:00:00,1.33,97.67,"11,344.12",20.38,21.24,19.09,21.90,11.63,0.78,249.75,4.33
10/7/2022 14:00:00,18.67,96.78,"16,301.72",18.29,19.71,16.34,20.73,11.79,0.76,257.20,3.74
10/7/2022 15:00:00,88.33,93.71,"31,944.77",12.28,13.73,10.60,14.77,12.73,0.16,248.09,3.32
10/7/2022 16:00:00,100.00,86.14,"50,172.35",9.99,11.64,7.85,12.75,14.41,0.07,241.08,4.26
10/7/2022 17:00:00,100.00,72.90,"45,564.89",10.55,15.60,6.61,20.83,17.22,0.08,236.41,2.91
10/7/2022 18:00:00,100.00,68.74,"35,941.22",13.89,19.43,10.03,25.54,19.59,0.19,196.18,0.76
10/7/2022 19:00:00,100.00,78.98,"18,554.10",15.78,18.39,13.19,20.67,17.53,0.27,124.96,1.52
10/7/2022 20:00:00,100.00,82.03,"11,350.72",16.44,19.53,13.27,22.41,16.71,0.45,114.75,1.16
10/7/2022 21:00:00,96.00,83.79,"2,996.55",19.64,27.10,15.79,35.45,15.73,0.29,195.64,1.27
10/7/2022 22:00:00,84.83,89.42,250.47,18.75,24.02,14.92,29.58,14.41,0.07,235.42,2.76
10/7/2022 23:00:00,78.50,93.70,4.00,23.93,26.44,20.39,28.78,13.78,0.02,237.13,2.83
11/7/2022 0:00:00,70.80,91.98,4.00,20.17,27.91,15.69,35.43,13.53,0.02,223.88,2.51
11/7/2022 1:00:00,62.17,89.17,4.00,59.08,67.16,53.07,73.98,13.27,0.02,207.00,2.97
11/7/2022 2:00:00,51.67,90.79,4.00,17.59,20.73,13.81,23.30,12.92,0.02,200.24,3.11
11/7/2022 3:00:00,43.00,91.32,4.00,16.62,19.42,13.29,22.01,12.82,0.02,199.97,3.22
11/7/2022 4:00:00,33.00,92.33,4.00,13.94,15.87,11.81,17.79,12.63,0.02,196.96,3.31
11/7/2022 5:00:00,24.17,92.83,4.00,24.41,25.30,22.96,26.66,12.53,0.02,196.18,3.20
11/7/2022 6:00:00,21.67,93.31,2.67,18.06,20.47,16.05,22.79,12.37,0.02,203.78,3.00
11/7/2022 7:00:00,20.50,94.14,2.00,13.93,20.13,11.45,26.60,12.29,0.02,216.95,2.49
11/7/2022 8:00:00,18.17,95.19,0.00,16.06,20.34,13.37,25.25,12.13,0.02,213.56,2.40
11/7/2022 9:00:00,11.00,95.29,89.80,17.41,21.90,14.56,26.98,12.06,0.02,212.84,2.37
11/7/2022 10:00:00,0.25,96.31,"1,035.63",21.59,23.84,18.70,26.11,11.96,0.07,231.43,2.20
11/7/2022 11:00:00,0.00,97.45,"8,595.03",16.20,16.72,15.13,17.57,12.13,0.51,330.22,3.15
11/7/2022 12:00:00,0.00,96.01,"9,258.85",14.46,15.15,13.50,15.94,12.46,0.59,325.55,3.19
11/7/2022 13:00:00,12.00,93.75,"19,530.91",13.57,14.16,12.06,15.24,13.01,0.58,316.37,2.84
11/7/2022 14:00:00,91.17,87.71,"39,038.41",6.93,7.79,6.01,8.77,14.53,0.12,254.27,2.08
11/7/2022 15:00:00,100.00,83.13,"33,780.59",6.14,6.44,5.51,7.04,15.73,0.15,244.07,1.37
11/7/2022 16:00:00,99.67,89.29,"14,539.31",7.71,8.55,6.44,9.50,14.26,0.80,244.13,4.10
11/7/2022 17:00:00,100.00,95.37,"18,259.63",6.28,6.67,5.33,6.86,13.02,0.57,248.91,3.88
11/7/2022 18:00:00,100.00,93.28,"21,930.10",3.81,4.42,3.15,4.93,13.58,0.27,257.85,4.20
11/7/2022 19:00:00,100.00,90.31,"21,072.97",2.93,3.20,3.03,4.00,13.99,0.20,258.75,4.63
11/7/2022 20:00:00,100.00,87.59,"15,690.60",4.36,4.87,3.82,5.49,14.48,0.43,243.86,3.59
11/7/2022 21:00:00,98.17,90.38,"3,984.73",6.46,7.40,5.83,8.87,13.93,0.35,256.50,2.69
11/7/2022 22:00:00,86.33,93.81,29.00,15.05,20.96,10.73,23.96,13.18,0.02,257.66,2.83
11/7/2022 23:00:00,78.67,96.77,4.00,16.51,19.57,13.99,21.17,12.41,0.02,277.93,2.94
12/7/2022 0:00:00,71.17,96.21,4.00,20.33,22.02,17.55,23.39,12.47,0.02,307.51,2.05
12/7/2022 1:00:00,61.67,97.58,4.00,18.78,19.98,16.91,21.05,12.32,0.02,298.33,2.12
12/7/2022 2:00:00,50.83,96.89,4.00,8.12,8.74,7.58,9.60,12.14,0.02,276.25,2.73
12/7/2022 3:00:00,41.67,96.93,4.00,8.00,9.06,7.27,9.68,12.14,0.02,259.09,2.15
12/7/2022 4:00:00,31.00,96.19,4.00,12.45,14.34,10.29,15.64,12.15,0.02,287.74,1.38
12/7/2022 5:00:00,23.33,96.75,4.00,21.86,24.52,18.50,26.77,12.05,0.02,290.28,1.55
12/7/2022 6:00:00,21.50,98.08,4.00,29.49,60.43,22.51,100.27,11.88,0.02,223.89,0.47
12/7/2022 7:00:00,20.33,93.55,0.67,35.83,57.87,22.69,76.89,11.69,0.02,196.04,1.62
12/7/2022 8:00:00,17.33,94.52,2.00,44.52,67.23,31.04,85.51,11.44,0.02,99.74,0.76
12/7/2022 9:00:00,8.33,97.03,129.87,44.15,50.98,35.80,55.04,11.31,0.02,263.47,0.58
12/7/2022 10:00:00,0.00,96.01,"1,689.11",39.43,45.52,31.60,49.20,11.43,0.34,198.86,0.75
12/7/2022 11:00:00,0.17,93.09,"10,319.78",44.22,59.04,32.86,71.61,12.45,0.68,186.27,0.94
12/7/2022 12:00:00,11.67,86.21,"16,435.62",26.83,33.61,18.18,37.68,13.91,0.44,150.14,0.71
12/7/2022 13:00:00,69.50,77.45,"23,956.39",28.46,36.54,18.89,40.75,15.87,0.15,214.09,0.73
12/7/2022 14:00:00,85.83,76.92,"22,690.99",33.94,43.04,23.67,48.16,16.25,0.20,215.88,0.97
12/7/2022 15:00:00,100.00,78.18,"24,408.92",32.69,42.83,23.02,49.85,16.18,0.18,278.44,1.06
12/7/2022 16:00:00,100.00,80.49,"27,294.12",29.53,35.54,21.92,39.07,16.45,0.14,176.25,0.52
12/7/2022 17:00:00,100.00,85.35,"17,417.70",28.66,33.53,21.81,36.50,15.50,0.42,231.19,1.03
12/7/2022 18:00:00,100.00,84.83,"20,657.80",27.89,32.47,20.41,35.27,15.75,0.30,279.81,1.02
12/7/2022 19:00:00,100.00,81.33,"15,502.36",30.97,36.98,22.91,40.47,16.58,0.48,230.51,0.84
12/7/2022 20:00:00,100.00,79.42,"9,944.86",29.37,36.69,20.81,41.65,16.70,0.53,208.93,0.66
12/7/2022 21:00:00,92.83,87.10,"2,152.72",38.36,45.00,30.44,49.44,15.19,0.44,209.35,1.56
12/7/2022 22:00:00,82.17,93.73,316.97,45.48,51.11,37.58,55.11,13.63,0.10,214.78,1.98
12/7/2022 23:00:00,75.33,93.65,4.00,48.23,58.75,38.29,66.40,13.47,0.02,211.45,1.30
13-07-2022 00:00,67.50,93.13,4.00,47.89,58.92,37.79,66.82,13.39,0.02,219.72,1.25
13-07-2022 01:00,57.83,92.75,4.00,49.05,83.59,36.82,120.99,13.15,0.02,181.97,1.23
13-07-2022 02:00,47.00,94.59,4.00,21.14,24.87,15.59,28.59,11.88,0.02,318.98,1.69
13-07-2022 03:00,37.50,93.49,4.00,30.26,35.91,21.81,39.80,12.05,0.02,325.69,3.65
13-07-2022 04:00,26.67,93.31,4.00,33.74,45.25,23.06,54.93,12.13,0.02,317.50,3.08
13-07-2022 05:00,22.67,93.21,4.00,25.85,29.75,19.30,32.41,11.94,0.02,260.08,1.38
13-07-2022 06:00,20.83,95.74,4.00,37.32,41.34,31.03,44.38,11.74,0.02,236.74,2.36
13-07-2022 07:00,19.50,95.84,2.00,54.51,63.45,44.56,69.60,11.73,0.02,190.93,2.71
13-07-2022 08:00,15.17,95.98,2.67,74.21,128.58,49.27,187.96,11.78,0.02,182.00,1.25
13-07-2022 09:00,3.67,97.18,129.65,87.96,97.17,69.96,101.47,11.53,0.02,257.13,1.33
13-07-2022 11:00,0.00,92.62,"8,908.07",36.76,42.66,28.97,46.81,12.71,0.59,216.48,0.29
13-07-2022 12:00,17.00,85.45,"24,659.81",34.00,40.37,25.49,44.34,14.85,0.23,181.83,0.46
13-07-2022 13:00,64.00,75.33,"21,397.69",28.36,35.42,19.74,40.05,17.13,0.24,202.38,0.67
13-07-2022 14:00,69.17,84.94,"14,232.65",34.28,39.71,26.46,42.95,15.23,0.50,112.49,1.41
13-07-2022 15:00,81.50,89.00,"17,775.63",38.80,42.96,31.43,45.66,14.45,0.42,267.77,0.94
13-07-2022 16:00,100.00,82.16,"31,859.61",24.05,28.09,17.10,30.64,16.12,0.12,244.30,2.50
13-07-2022 17:00,100.00,71.76,"50,517.07",20.33,27.17,12.43,31.89,17.87,0.07,250.18,3.62
13-07-2022 18:00,100.00,66.18,"46,544.53",22.85,32.57,14.53,40.08,20.43,0.07,214.95,1.84
13-07-2022 19:00,100.00,77.04,"6,419.87",28.55,37.11,20.15,44.18,18.11,0.38,138.14,1.29
13-07-2022 20:00,93.67,89.17,"2,324.58",13.20,15.95,10.12,18.68,13.25,0.29,215.09,2.28
13-07-2022 21:00,82.83,91.49,"2,860.65",22.55,24.80,18.58,26.68,13.71,0.38,225.34,5.28
13-07-2022 22:00,75.00,93.25,391.87,37.37,48.80,28.68,57.42,13.85,0.09,212.21,3.05
13-07-2022 23:00,67.33,92.79,4.00,33.07,35.58,28.80,37.32,13.50,0.02,215.88,2.78
14-07-2022 00:00,57.83,92.61,4.00,46.65,70.91,31.50,90.13,13.50,0.02,185.22,1.83
14-07-2022 01:00,48.17,90.39,4.00,51.02,99.29,27.60,138.78,13.71,0.02,179.10,1.86
14-07-2022 02:00,39.33,93.01,4.00,31.99,35.35,26.95,38.01,13.36,0.02,239.13,1.10
14-07-2022 03:00,28.17,90.21,4.00,21.60,24.58,17.28,26.79,13.44,0.02,213.17,1.05
14-07-2022 04:00,23.00,92.95,4.00,27.92,30.14,24.23,31.76,13.10,0.02,213.27,2.06
14-07-2022 05:00,21.17,92.80,4.00,24.07,26.07,20.89,27.57,13.06,0.02,207.17,2.17
14-07-2022 06:00,20.00,93.97,4.00,31.14,33.33,27.58,35.07,12.88,0.02,205.09,2.28
14-07-2022 07:00,16.33,94.49,4.00,35.48,38.07,31.10,40.30,12.74,0.02,210.28,1.85
14-07-2022 08:00,5.50,95.63,3.33,44.50,47.91,39.51,50.93,12.66,0.02,217.84,1.06
14-07-2022 09:00,0.00,95.21,4.00,32.91,35.55,28.92,38.01,12.68,0.02,200.00,1.92
14-07-2022 11:00,0.00,98.15,"6,864.11",11.81,12.37,10.93,12.81,11.97,0.44,253.08,4.20
14-07-2022 12:00,0.00,96.98,"9,517.94",13.00,13.39,12.02,13.86,12.24,0.73,242.39,2.17
14-07-2022 13:00,26.17,93.83,"19,143.72",12.28,12.85,11.47,13.48,13.10,0.36,327.75,0.78
14-07-2022 14:00,92.83,87.91,"37,978.67",6.94,7.46,6.23,8.07,14.31,0.10,255.06,4.56
14-07-2022 15:00,100.00,85.20,"33,920.45",5.50,8.18,4.66,11.39,14.79,0.11,252.98,5.15
14-07-2022 16:00,100.00,90.24,"25,708.11",6.24,6.73,5.35,7.30,14.12,0.22,258.27,5.42
14-07-2022 17:00,100.00,91.80,"24,255.84",8.33,8.90,7.40,9.43,13.76,0.21,256.40,5.74
14-07-2022 18:00,100.00,88.52,"28,667.58",7.01,8.66,5.73,10.77,14.09,0.13,251.17,5.63
14-07-2022 19:00,100.00,84.33,"17,896.52",8.76,15.43,5.53,23.34,14.95,0.48,255.36,3.43
14-07-2022 20:00,100.00,89.49,"5,744.48",10.17,13.51,8.31,17.51,14.09,0.58,265.58,3.31
14-07-2022 21:00,96.33,95.74,"3,988.94",10.62,11.14,9.53,11.67,12.57,0.38,261.45,3.15
14-07-2022 22:00,84.17,96.01,175.97,16.13,16.80,14.86,17.60,12.63,0.02,246.54,2.18
14-07-2022 23:00,81.17,95.75,4.00,27.03,44.23,18.06,59.49,12.70,0.02,198.74,1.06
15-07-2022 00:00,78.67,96.09,4.00,17.78,22.58,14.43,26.49,12.47,0.02,210.60,2.20
15-07-2022 01:00,74.50,96.73,4.00,19.14,25.43,14.32,30.32,12.35,0.02,191.43,1.53
15-07-2022 02:00,68.17,96.47,4.00,25.50,33.54,20.90,41.02,12.44,0.02,187.00,0.92
15-07-2022 03:00,59.50,95.68,4.00,11.44,12.44,10.50,13.64,12.33,0.02,211.20,1.29
15-07-2022 04:00,49.00,96.25,4.00,13.82,15.47,11.54,17.78,12.28,0.02,207.82,0.77
15-07-2022 05:00,41.33,95.23,4.00,10.13,11.13,9.13,12.39,12.34,0.02,213.42,0.87
15-07-2022 06:00,31.00,96.33,4.00,12.35,13.16,12.04,14.29,12.21,0.02,213.81,1.49
15-07-2022 07:00,23.50,97.53,4.00,17.20,17.96,16.13,18.86,11.97,0.02,224.13,2.82
15-07-2022 08:00,21.50,98.51,4.00,39.02,57.59,30.70,78.69,11.81,0.02,208.89,2.17
15-07-2022 09:00,20.33,97.59,158.85,23.62,24.79,22.13,26.36,11.90,0.02,209.57,2.05
15-07-2022 10:00,18.50,96.18,"2,503.03",19.57,28.32,16.50,37.66,12.06,0.36,188.55,1.33
15-07-2022 11:00,18.67,93.33,"6,635.67",22.09,27.22,18.29,32.47,12.72,0.43,172.29,0.87
15-07-2022 12:00,15.67,92.39,"6,639.67",20.03,21.50,18.06,23.17,12.94,0.43,222.87,1.74
15-07-2022 13:00,19.83,93.88,"12,523.62",19.64,20.57,18.14,21.61,13.05,0.79,243.06,1.62
15-07-2022 14:00,77.17,92.86,"22,720.68",11.63,12.43,10.37,13.12,13.42,0.33,248.43,3.30
15-07-2022 15:00,53.50,93.32,"10,593.35",12.79,13.77,11.27,14.79,13.08,0.66,247.37,3.45
15-07-2022 16:00,68.17,96.17,"15,673.50",18.29,19.73,16.29,21.09,12.82,0.58,253.55,3.90
15-07-2022 17:00,79.17,95.09,"14,218.53",12.13,12.92,10.56,13.80,12.71,0.46,247.38,4.69
15-07-2022 18:00,77.67,92.28,"15,499.36",11.24,12.27,9.69,13.38,13.05,0.56,249.06,2.37
15-07-2022 19:00,99.50,90.38,"20,764.80",10.43,11.11,8.99,12.05,13.83,0.23,210.26,2.13
15-07-2022 20:00,100.00,90.56,"11,273.85",10.42,10.94,8.96,11.93,13.73,0.69,227.25,3.36
15-07-2022 21:00,85.00,89.05,"5,825.94",16.00,16.96,14.03,18.82,14.28,0.35,196.65,0.80
15-07-2022 22:00,44.67,92.98,210.02,24.92,26.80,22.42,29.36,13.24,0.02,32.24,0.15
15-07-2022 23:00,28.50,91.30,1.33,20.79,22.81,18.25,25.20,12.97,0.02,234.06,1.67
16-07-2022 00:00,22.67,92.59,0.67,17.12,18.77,14.78,20.72,12.71,0.02,228.72,2.01
16-07-2022 01:00,20.83,94.74,4.00,24.35,26.50,21.75,28.50,12.46,0.02,239.01,1.34
16-07-2022 02:00,19.00,95.77,4.00,25.72,27.84,22.98,30.09,12.35,0.02,268.45,1.16
16-07-2022 03:00,13.83,96.13,4.00,25.28,27.24,23.03,29.27,12.44,0.02,240.47,1.50
16-07-2022 04:00,2.20,96.01,4.00,20.08,22.00,17.58,24.07,12.42,0.02,248.10,1.66
16-07-2022 12:00,2.00,92.63,"12,308.75",16.83,21.81,13.19,26.86,11.87,0.62,248.91,2.80
16-07-2022 13:00,47.83,88.23,"31,616.42",16.16,17.68,13.59,19.20,13.33,0.13,266.76,2.37
16-07-2022 14:00,100.00,72.26,"55,711.51",12.44,14.63,9.24,16.71,17.11,0.04,262.69,2.05
16-07-2022 15:00,100.00,69.97,"34,879.19",15.79,20.96,10.68,26.15,18.83,0.08,208.71,1.23
16-07-2022 16:00,100.00,79.70,"18,416.90",17.80,22.68,13.46,27.31,17.21,0.19,204.73,1.14
16-07-2022 17:00,100.00,74.09,"41,959.87",16.84,24.44,10.54,31.16,17.87,0.08,272.43,2.04
16-07-2022 18:00,100.00,74.79,"49,472.69",16.60,25.16,10.04,32.61,17.66,0.03,252.46,4.49
16-07-2022 19:00,99.50,89.77,"8,294.75",34.27,59.98,18.32,70.43,14.28,0.13,224.91,4.22
16-07-2022 20:00,96.33,94.79,"5,868.66",25.12,28.76,19.31,31.64,12.00,0.36,236.54,2.08
16-07-2022 21:00,90.00,94.88,"3,449.95",27.33,31.11,21.59,34.50,12.40,0.41,218.45,0.98
16-07-2022 22:00,81.50,91.98,246.45,41.02,77.42,24.24,113.55,12.58,0.08,187.68,0.51
16-07-2022 23:00,79.83,88.81,3.33,33.91,37.56,27.98,40.74,12.63,0.02,229.10,1.30
17-07-2022 00:00,77.83,91.64,2.00,41.19,44.59,35.50,47.39,12.03,0.02,217.98,1.73
17-07-2022 01:00,74.50,92.26,0.67,22.29,24.33,18.66,25.85,12.18,0.02,255.34,1.43
17-07-2022 02:00,70.17,90.57,2.67,14.30,15.70,11.22,17.13,12.59,0.02,268.23,1.45
17-07-2022 03:00,64.00,92.61,4.00,27.18,29.29,23.32,31.11,12.17,0.02,226.36,2.23
17-07-2022 04:00,55.00,93.32,4.00,25.92,27.95,21.85,29.67,12.05,0.02,214.38,1.86
17-07-2022 05:00,46.50,93.45,4.00,22.88,25.21,19.21,27.10,12.08,0.02,232.51,1.31
17-07-2022 06:00,38.33,92.59,4.00,20.36,26.56,15.08,32.30,12.36,0.02,201.41,0.41
17-07-2022 07:00,28.00,94.66,4.00,29.83,41.20,22.95,51.38,12.14,0.02,210.97,0.76
17-07-2022 08:00,22.83,96.11,3.33,20.97,37.95,11.16,49.92,11.04,0.02,82.94,1.66
17-07-2022 09:00,21.00,98.46,30.11,33.15,169.79,7.00,308.22,10.70,0.02,82.41,1.67
17-07-2022 10:00,19.50,98.69,764.70,17.69,81.49,7.17,159.98,10.38,0.04,131.55,1.55
17-07-2022 11:00,16.67,95.54,"2,910.34",27.85,46.07,15.16,61.12,9.98,0.24,189.43,3.76
17-07-2022 12:00,31.83,91.09,"15,292.11",29.82,50.65,16.65,69.64,11.13,0.53,182.78,2.66
17-07-2022 13:00,97.00,80.82,"36,727.22",29.07,48.30,15.87,65.75,13.97,0.07,172.46,1.70
17-07-2022 14:00,100.00,68.31,"61,009.16",23.67,34.93,13.97,43.13,18.17,0.05,177.80,1.28
17-07-2022 15:00,100.00,70.30,"58,646.13",17.64,21.96,10.89,24.78,18.38,0.05,115.51,1.55
17-07-2022 16:00,100.00,73.12,"55,118.06",16.87,20.71,10.95,23.26,17.68,0.03,100.36,1.81
17-07-2022 17:00,100.00,68.12,"41,747.86",18.68,24.57,10.76,28.48,18.77,0.06,151.13,1.57
17-07-2022 18:00,100.00,63.82,"54,300.47",29.90,61.38,14.16,89.13,20.73,0.04,148.98,1.33
17-07-2022 19:00,100.00,70.10,"21,264.38",22.27,33.15,13.14,41.84,18.74,0.19,116.76,1.50
17-07-2022 20:00,100.00,70.73,"7,551.59",19.95,26.64,12.40,31.53,18.07,0.46,181.79,0.85
17-07-2022 21:00,98.50,79.37,"4,277.24",23.29,30.09,15.38,35.27,16.69,0.39,105.00,0.79
17-07-2022 22:00,87.67,83.54,256.21,25.63,33.94,17.19,40.89,15.69,0.03,167.40,0.28
17-07-2022 23:00,83.83,87.83,2.00,36.44,44.97,27.89,51.92,14.94,0.02,269.24,0.66
18-07-2022 00:00,82.67,89.56,0.67,40.54,48.41,31.96,54.57,14.48,0.02,254.12,1.24
18-07-2022 01:00,81.50,89.94,1.33,33.17,39.23,25.16,43.74,14.28,0.02,246.47,1.18
18-07-2022 02:00,81.00,85.90,4.00,23.63,30.40,15.30,35.42,14.24,0.02,266.21,1.33
18-07-2022 03:00,80.17,87.58,4.00,28.73,35.41,20.23,40.74,14.13,0.02,208.43,1.39
18-07-2022 04:00,79.33,91.42,4.00,37.33,42.84,28.72,46.01,13.71,0.02,247.05,1.37
18-07-2022 05:00,77.33,92.45,4.00,35.74,42.68,27.30,47.05,13.40,0.02,267.90,0.77
18-07-2022 06:00,75.00,93.64,4.00,35.79,41.61,27.67,45.05,13.34,0.02,217.85,0.41
18-07-2022 07:00,71.50,96.40,4.11,53.93,70.03,30.77,86.83,12.04,0.02,90.56,2.09
18-07-2022 08:00,65.17,97.60,4.00,34.67,45.36,25.66,53.34,10.68,0.02,142.21,1.33
18-07-2022 09:00,58.17,92.93,93.11,28.82,36.85,16.61,41.78,10.98,0.02,206.77,1.27
18-07-2022 10:00,58.00,86.75,"3,394.45",27.92,41.54,14.67,51.70,11.64,0.30,187.19,3.10
18-07-2022 11:00,54.83,87.66,"3,698.14",53.13,216.47,26.12,108.30,11.98,0.30,144.23,1.45
18-07-2022 12:00,82.00,89.03,"12,725.04",30.75,39.23,18.66,44.83,12.32,0.43,174.01,0.59
